date,Hole Depth (ft),Bit Position (ft),Flow In Rate (galUS/min),Pump Pressure (psi),Hook Load (klb),Bit Weight (klb),Total KW
2023-03-04 15:53:00+00:00,1409.65809,1409.65809,808.1441,1877.40244,87.8910226,22.8250632,1572.673894
2023-03-04 15:53:10+00:00,1411.11622,1411.11622,808.1441,1828.80902,85.9055986,23.9326886,1548.225007
2023-03-04 15:53:20+00:00,1412.29048,1412.29048,808.1441,1866.43746,81.5445131,28.7127691,1627.895327
2023-03-04 15:53:30+00:00,1413.33668,1413.33668,808.1441,1872.45233,82.3392755,28.5123492,1635.472127
2023-03-04 15:53:40+00:00,1414.41286,1414.41286,808.1441,1868.48037,81.354773,28.9415726,1643.551179
2023-03-04 15:53:50+00:00,1415.44331,1415.44331,808.1441,1890.09888,81.3837466,29.1309981,1626.567077
2023-03-04 15:54:00+00:00,1416.4153,1416.41841,808.1441,1903.02247,80.2290556,30.3753852,1589.761418
2023-03-04 15:54:10+00:00,1417.45449,1417.4771,808.1441,1931.88581,82.9295783,28.0149635,1625.082492
2023-03-04 15:54:20+00:00,1418.57028,1418.59201,807.678848,2010.06108,82.4222079,28.2105138,1701.355252
2023-03-04 15:54:30+00:00,1419.74465,1419.7699,808.143569,2053.89493,84.8489152,25.9947168,1679.112313
2023-03-04 15:54:40+00:00,1421.05294,1421.08003,808.027821,2083.95973,86.1054004,24.6705038,1672.280258
2023-03-04 15:54:50+00:00,1422.36215,1422.38571,808.1441,2133.54639,83.3158976,26.6386572,1759.049755
2023-03-04 15:55:00+00:00,1423.45899,1423.48084,807.700858,2169.93839,82.2848669,28.3203721,1780.017383
2023-03-04 15:55:10+00:00,1424.54615,1424.56714,807.656971,2206.99413,81.8357789,28.6991779,1788.577763
2023-03-04 15:55:20+00:00,1425.61281,1425.63459,807.450556,2234.83197,82.1945266,28.3820943,1760.571276
2023-03-04 15:55:30+00:00,1426.64545,1426.66546,807.648458,2247.81052,81.027016,29.53555,1764.064854
2023-03-04 15:55:40+00:00,1427.62511,1427.64345,806.762916,2305.22657,79.7695096,30.4457446,1769.945341
2023-03-04 15:55:50+00:00,1428.47176,1428.48732,806.876048,2331.73101,77.9693145,32.4485321,1840.625678
2023-03-04 15:56:00+00:00,1429.26958,1429.28741,806.974162,2333.40176,79.8270833,31.1667083,1835.40869
2023-03-04 15:56:10+00:00,1430.22536,1430.2439,806.599567,2342.54256,79.9155436,30.3861561,1787.796072
2023-03-04 15:56:20+00:00,1431.11977,1431.13747,807.237263,2327.68311,79.4016925,31.2316556,1780.523324
2023-03-04 15:56:30+00:00,1431.99138,1432.00854,807.40157,2309.1809,79.0016735,31.4977925,1784.453913
2023-03-04 15:56:40+00:00,1432.83873,1432.85571,807.057005,2314.38199,78.7326066,31.8426343,1776.78847
2023-03-04 15:56:50+00:00,1433.74825,1433.76824,806.677669,2337.90781,80.943681,29.9408835,1807.447756
2023-03-04 15:57:00+00:00,1434.76844,1434.78865,806.644992,2347.45623,81.2399121,29.4876169,1792.353234
2023-03-04 15:57:10+00:00,1435.78603,1435.80614,806.919073,2323.12139,81.0191067,29.4910791,1789.464083
2023-03-04 15:57:20+00:00,1436.77966,1436.78896,807.329716,2331.23419,79.9755286,30.2219793,1787.447694
2023-03-04 15:57:30+00:00,1437.69554,1437.69554,806.577467,2389.89686,80.0575745,30.7021078,1826.371919
2023-03-04 15:57:40+00:00,1438.63754,1438.63754,806.346214,2398.30094,79.9715044,30.546529,1859.217461
2023-03-04 15:57:50+00:00,1439.58562,1439.58562,806.726597,2398.76081,81.1630806,29.8619958,1839.664267
2023-03-04 15:58:00+00:00,1440.63235,1440.63235,806.698368,2411.13845,81.0045801,29.1375438,1830.881072
2023-03-04 15:58:10+00:00,1441.59329,1441.59329,806.599561,2402.13654,80.8580179,30.0014659,1847.228752
2023-03-04 15:58:20+00:00,1442.62166,1442.62166,806.939107,2406.92839,81.1560603,29.1185175,1864.502144
2023-03-04 15:58:30+00:00,1443.53565,1443.53565,807.002122,2381.93126,78.4326574,31.8573871,1837.075448
2023-03-04 15:58:40+00:00,1444.31654,1444.31654,806.565697,2362.62287,78.6989105,32.2391176,1872.656293
2023-03-04 15:58:50+00:00,1445.15071,1445.15071,806.564524,2388.15282,79.1706629,31.4818571,1783.416169
2023-03-04 15:59:00+00:00,1446.04184,1446.04184,806.3901,2390.3211,79.6021621,30.9747187,1785.245447
2023-03-04 15:59:10+00:00,1446.9074,1446.9074,806.777629,2372.57782,78.0114891,32.2136762,1757.706733
2023-03-04 15:59:20+00:00,1447.66925,1447.66925,807.221316,2335.27007,78.5940665,32.2557594,1741.696353
2023-03-04 15:59:30+00:00,1448.432767,1448.432767,806.7735056,2323.975478,78.59019333,31.98443778,1750.410881
2023-03-04 15:59:40+00:00,1449.2437,1449.2437,806.863639,2334.06296,78.520544,31.9217865,1748.288352
2023-03-04 15:59:50+00:00,1450.04686,1450.04686,807.415251,2342.36999,79.103475,31.6270296,1749.484913
2023-03-04 16:00:00+00:00,1450.90674,1450.90674,806.62728,2368.95871,78.8848046,31.584875,1763.030826
2023-03-04 16:00:10+00:00,1451.78316,1451.78316,806.582513,2384.57455,79.7754474,30.9240649,1774.086427
2023-03-04 16:00:20+00:00,1452.67919,1452.67919,805.822999,2431.69047,79.2312005,31.4222094,1790.639682
2023-03-04 16:00:30+00:00,1453.56504,1453.56504,806.401236,2458.63007,79.5055096,31.0342339,1844.580883
2023-03-04 16:00:40+00:00,1454.47569,1454.47569,806.439601,2455.16002,80.2953849,30.4271754,1848.949696
2023-03-04 16:00:50+00:00,1455.36683,1455.36683,806.038155,2461.32876,78.2348632,32.0458931,1837.252716
2023-03-04 16:01:00+00:00,1456.10447,1456.10447,806.761858,2403.97263,77.969498,32.8957865,1786.160073
2023-03-04 16:01:10+00:00,1456.83242,1456.83242,806.567963,2372.57391,79.2735091,31.6822508,1790.845252
2023-03-04 16:01:20+00:00,1457.7409,1457.7409,806.399102,2394.43138,80.2538564,30.1683411,1766.371748
2023-03-04 16:01:30+00:00,1458.69177,1458.69177,806.885456,2394.411,80.7143794,30.0414969,1783.029628
2023-03-04 16:01:40+00:00,1459.59922,1459.59922,807.543735,2354.2776,78.3593589,31.8741411,1764.757907
2023-03-04 16:01:50+00:00,1460.43823,1460.43823,806.355509,2361.09792,80.014071,30.7597503,1758.036654
2023-03-04 16:02:00+00:00,1461.42045,1461.42045,806.693791,2398.75142,81.0387374,29.4890529,1777.493833
2023-03-04 16:02:10+00:00,1462.41185,1462.41185,806.717066,2407.91561,80.6283527,29.9059269,1791.192395
2023-03-04 16:02:20+00:00,1463.44598,1463.44598,806.975404,2353.35346,81.5572945,28.6765039,1763.844517
2023-03-04 16:02:30+00:00,1464.45425,1464.45425,807.009553,2329.60687,81.2218895,29.5834674,1725.954325
2023-03-04 16:02:40+00:00,1465.48297,1465.48297,807.039283,2335.66997,81.161251,28.894094,1756.66162
2023-03-04 16:02:50+00:00,1466.52335,1466.52335,806.720382,2342.67738,82.2408412,28.844246,1764.029144
2023-03-04 16:03:00+00:00,1467.67769,1467.67769,806.735058,2376.99199,83.308506,27.0985329,1780.016167
2023-03-04 16:03:10+00:00,1468.77095,1468.77095,806.80572,2391.82801,81.690953,29.0320535,1772.648617
2023-03-04 16:03:20+00:00,1469.81926,1469.81926,806.340404,2394.60254,81.94549,28.5770304,1772.596915
2023-03-04 16:03:30+00:00,1470.82446,1470.82446,807.654417,2379.21171,79.6124464,30.5120857,1754.237793
2023-03-04 16:03:40+00:00,1471.69992,1471.69992,806.439318,2374.52543,80.2222174,30.9784337,1772.64738
2023-03-04 16:03:50+00:00,1472.71676,1472.71676,806.407267,2391.46389,81.8264815,29.0190581,1776.281286
2023-03-04 16:04:00+00:00,1473.77464,1473.77464,807.27945,2402.07073,82.4064155,28.3268055,1787.270447
2023-03-04 16:04:10+00:00,1474.99478,1474.99763,806.515618,2388.04091,84.7220091,25.8386759,1772.796342
2023-03-04 16:04:20+00:00,1476.39815,1476.39815,806.17515,2421.41682,82.2958666,27.6269188,1790.813253
2023-03-04 16:04:30+00:00,1477.44282,1477.4439,805.985382,2448.60319,74.4779985,35.163374,1809.565076
2023-03-04 16:04:40+00:00,1478.09496,1478.09496,806.616144,2387.1158,75.1455334,35.7010883,1786.391501
2023-03-04 16:04:50+00:00,1478.4104,1477.46026,807.757129,2147.41654,99.6529609,16.08537004,1726.354393
2023-03-04 16:05:00+00:00,1478.4104,1463.37778,808.1441,1992.52535,109.999573,0.724195798,1998.667596
2023-03-04 16:05:10+00:00,1478.4104,1442.62163,806.519226,2300.3229,108.6047554,1.82094904,2096.02985
2023-03-04 16:05:20+00:00,1478.4104,1426.52232,807.73374,2137.07473,109.1963729,1.920519998,1719.002875
2023-03-04 16:05:30+00:00,1478.4104,1410.12778,807.96757,2107.82702,110.7620816,-0.860946659,1960.64818
2023-03-04 16:05:40+00:00,1478.4104,1393.68314,808.1441,2043.72635,106.0487009,3.67216904,1893.234915
2023-03-04 16:05:50+00:00,1478.4104,1381.74349,808.032102,2058.80129,103.070422,7.26108785,1534.628614
2023-03-04 16:06:00+00:00,1478.4104,1393.17564,808.139666,2084.40645,104.1851674,7.28170526,1365.503983
2023-03-04 16:06:10+00:00,1478.4104,1408.20797,808.032316,2072.07026,103.9431303,6.66617041,1372.017205
2023-03-04 16:06:20+00:00,1478.4104,1423.31835,808.139596,2066.88283,104.9785225,5.21549176,1398.449242
2023-03-04 16:06:30+00:00,1478.4104,1437.71033,808.1441,2031.89008,108.0665056,3.06876127,1378.486108
2023-03-04 16:06:40+00:00,1478.4104,1451.81166,808.1441,2025.23414,109.872383,1.318178592,1346.963893
2023-03-04 16:06:50+00:00,1478.4104,1465.55598,808.1441,1998.41655,110.597462,-0.027212167,1343.171178
2023-03-04 16:07:00+00:00,1478.4104,1473.7695,793.897456,1943.45133,110.8087006,-0.364806409,1249.686575
2023-03-04 16:07:10+00:00,1478.4104,1476.54947,527.561579,933.063227,66.4378446,33.09505045,703.534965
2023-03-04 16:07:20+00:00,1478.4104,1476.7405,188.4587141,116.424572,41.5796449,68.891152,489.597013
2023-03-04 16:07:30+00:00,1478.4104,1476.7405,28.3229013,73.7566907,41.1699542,69.282004,473.336734
2023-03-04 16:07:40+00:00,1478.4104,1476.7405,5.768337206,83.5950058,41.4379329,69.335875,490.189124
2023-03-04 16:07:50+00:00,1478.4104,1476.7405,7.78e-05,86.31201,42.9079428,67.7426788,1103.364992
2023-03-04 16:08:00+00:00,1478.4104,1476.7405,0,87.775631,43.3653628,67.1648525,886.523115
2023-03-04 16:08:10+00:00,1478.4104,1476.7405,0,89.103315,43.6028301,67.1419896,792.565809
2023-03-04 16:08:20+00:00,1478.4104,1476.7405,0,89.9265437,44.7159154,65.740785,492.728677
2023-03-04 16:08:30+00:00,1478.4104,1476.7405,0,90.647489,41.5950768,68.276561,484.120294
2023-03-04 16:08:40+00:00,1478.4104,1476.7405,0,91.281877,42.0393913,69.8447254,457.935693
2023-03-04 16:08:50+00:00,1478.4104,1476.7405,0,91.401094,43.0890261,67.1521123,455.865151
2023-03-04 16:09:00+00:00,1478.4104,1476.7405,0,91.69775,44.0135265,66.1990732,461.259393
2023-03-04 16:09:10+00:00,1478.4104,1476.7405,0,70.43789856,43.52092367,67.04875733,454.1104289
2023-03-04 16:09:20+00:00,1478.4104,1476.7405,0,42.0280568,42.5799812,67.8604929,475.339571
2023-03-04 16:09:30+00:00,1478.4104,1476.5139,130.5333446,58.967891,66.5792482,54.04368621,690.8593617
2023-03-04 16:09:40+00:00,1478.4104,1474.6406,648.238267,1100.499752,109.4989703,0.719818513,1090.40749
2023-03-04 16:09:50+00:00,1478.4104,1474.6406,807.334626,2061.26586,109.4345445,1.24140149,1422.815657
2023-03-04 16:10:00+00:00,1478.4104,1474.6406,808.1441,2035.43907,109.2574414,1.30499907,1456.517967
2023-03-04 16:10:10+00:00,1478.4104,1474.6406,808.1441,2085.95295,109.4972982,1.1181278,1501.181115
2023-03-04 16:10:20+00:00,1478.4104,1474.82505,808.1441,2088.98897,110.4035211,0.341316138,1491.623618
2023-03-04 16:10:30+00:00,1478.4104,1476.97782,808.1441,2124.18149,111.0415251,0.367876683,1487.742286
2023-03-04 16:10:40+00:00,1479.32009,1479.31427,806.877152,2267.29826,91.3080362,17.23980074,1649.30488
2023-03-04 16:10:50+00:00,1480.32299,1480.32299,806.26897,2470.47698,80.5627974,31.3713269,1794.786928
2023-03-04 16:11:00+00:00,1481.3622,1481.3622,806.292096,2487.43581,80.9489426,31.4110049,1794.06433
2023-03-04 16:11:10+00:00,1482.51985,1482.51985,806.731146,2488.02589,82.9752625,29.5458356,1823.811445
2023-03-04 16:11:20+00:00,1483.79801,1483.79801,806.480322,2502.43717,83.7446344,28.2717007,1818.797581
2023-03-04 16:11:30+00:00,1485.00266,1485.00266,807.251737,2481.34545,80.1397205,31.2593775,1784.935228
2023-03-04 16:11:40+00:00,1485.93923,1485.93923,806.805438,2469.74273,77.6791707,34.3090464,1806.483888
2023-03-04 16:11:50+00:00,1486.7414,1486.7414,806.039667,2465.15783,76.8180201,35.3743848,1785.006631
2023-03-04 16:12:00+00:00,1487.59415,1487.59415,806.94522,2439.7132,78.0380171,34.1183169,1783.067807
2023-03-04 16:12:10+00:00,1488.42492,1488.42492,806.536813,2410.1421,77.587951,34.708959,1757.831056
2023-03-04 16:12:20+00:00,1489.29639,1489.29639,806.163367,2383.11943,77.8931915,34.2465083,1730.31822
2023-03-04 16:12:30+00:00,1490.15482,1490.15482,806.715352,2373.13426,76.7914918,35.1596988,1726.539055
2023-03-04 16:12:40+00:00,1490.94171,1490.94171,807.356334,2374.17524,77.1222386,35.0403863,1733.431419
2023-03-04 16:12:50+00:00,1491.72762,1491.72762,806.253825,2364.6148,76.1892341,35.7083264,1719.000394
2023-03-04 16:13:00+00:00,1492.43292,1492.43292,806.20666,2351.08989,76.559959,35.5572574,1722.903907
2023-03-04 16:13:10+00:00,1493.10841,1493.10841,806.122948,2350.47672,76.618436,35.5348072,1719.71931
2023-03-04 16:13:20+00:00,1493.78532,1493.78532,806.776091,2347.16075,77.0172682,35.022087,1728.807783
2023-03-04 16:13:30+00:00,1494.51923,1494.51923,806.751486,2366.34784,78.990252,33.4390646,1728.006397
2023-03-04 16:13:40+00:00,1495.48003,1495.48003,806.418028,2392.95704,79.241625,32.5688312,1763.714019
2023-03-04 16:13:50+00:00,1496.48607,1496.48607,806.910764,2410.77659,79.7439781,32.2494746,1785.404239
2023-03-04 16:14:00+00:00,1497.33431,1497.33431,806.481755,2421.34407,75.5079317,36.4488805,1784.961074
2023-03-04 16:14:10+00:00,1498.01,1498.01,806.284786,2385.63714,77.6370114,34.7090506,1762.777222
2023-03-04 16:14:20+00:00,1498.83766,1498.83766,807.652282,2352.52461,77.8289859,34.1877626,1714.385382
2023-03-04 16:14:30+00:00,1499.73871,1499.73871,806.930156,2328.06976,79.4311361,32.7713672,1700.401227
2023-03-04 16:14:40+00:00,1500.77161,1500.77161,806.375303,2315.98813,80.6686127,31.4801435,1687.311999
2023-03-04 16:14:50+00:00,1501.83048,1501.83048,806.939617,2334.99304,79.6986951,32.4315534,1695.81822
2023-03-04 16:15:00+00:00,1502.93922,1502.93922,806.765638,2294.56389,82.254591,29.8947795,1683.80366
2023-03-04 16:15:10+00:00,1504.13596,1504.13596,806.747136,2282.34887,82.1158986,30.0411788,1666.979571
2023-03-04 16:15:20+00:00,1505.33336,1505.33336,806.790989,2291.27687,82.2688381,29.7457497,1665.648866
2023-03-04 16:15:30+00:00,1506.51205,1506.51205,806.705957,2336.78741,81.6141806,30.4079316,1733.593911
2023-03-04 16:15:40+00:00,1507.67499,1507.67499,806.542731,2366.79951,82.2480755,29.9181307,1752.642405
2023-03-04 16:15:50+00:00,1508.89484,1508.89484,807.115769,2360.28272,82.9901139,29.1557354,1761.041518
2023-03-04 16:16:00+00:00,1510.13574,1510.13574,806.631834,2349.72971,82.0225096,29.7813679,1737.794089
2023-03-04 16:16:10+00:00,1511.33878,1511.33878,806.618805,2371.69881,83.7605419,28.6990939,1732.450312
2023-03-04 16:16:20+00:00,1512.67522,1512.67522,806.752267,2391.73192,84.4916428,27.5711728,1747.574383
2023-03-04 16:16:30+00:00,1514.0445,1514.0445,806.565522,2402.94427,85.0631531,26.9806412,1776.821707
2023-03-04 16:16:40+00:00,1515.40802,1515.40802,806.382801,2422.35486,83.6587199,28.0843976,1789.535469
2023-03-04 16:16:50+00:00,1516.64146,1516.64146,805.754717,2486.14741,81.7325092,30.2253584,1833.373842
2023-03-04 16:17:00+00:00,1517.6726,1517.6726,805.56511,2522.20477,78.9105383,33.1805326,1858.624104
2023-03-04 16:17:10+00:00,1518.60381,1518.60381,806.408816,2485.62969,77.7283356,34.0318682,1820.800408
2023-03-04 16:17:20+00:00,1519.4526,1519.4526,805.854723,2475.00263,77.1510314,35.2688256,1808.713229
2023-03-04 16:17:30+00:00,1520.2402,1520.2402,806.346312,2462.49006,76.9538287,35.2784982,1787.416929
2023-03-04 16:17:40+00:00,1521.05267,1521.05267,805.825994,2490.7541,78.4855381,33.6386113,1829.045646
2023-03-04 16:17:50+00:00,1521.95876,1521.95876,805.489891,2522.13227,77.1214547,34.5738199,1850.637379
2023-03-04 16:18:00+00:00,1522.78575,1522.78575,805.977403,2474.13466,77.966142,34.6430445,1775.956319
2023-03-04 16:18:10+00:00,1523.71668,1523.71668,806.284459,2449.02593,78.4495678,33.3803022,1781.478579
2023-03-04 16:18:20+00:00,1524.57176,1524.57176,806.179644,2449.53563,76.8914726,35.325885,1782.487995
2023-03-04 16:18:30+00:00,1525.50006,1525.50006,806.970079,2441.24181,81.4629114,30.937439,1783.625444
2023-03-04 16:18:40+00:00,1526.63584,1526.63584,806.331217,2413.41495,80.6370718,31.3121454,1775.323585
2023-03-04 16:18:50+00:00,1527.7017,1527.7017,806.466132,2459.52256,79.1069675,32.7217035,1808.336543
2023-03-04 16:19:00+00:00,1528.759833,1528.759833,806.8964322,2462.222689,81.60075222,30.88598967,1779.533588
2023-03-04 16:19:10+00:00,1529.86351,1529.86351,806.299922,2435.3978,81.6728564,30.5908338,1770.152174
2023-03-04 16:19:20+00:00,1531.09005,1531.09005,807.344939,2412.33936,84.0602705,28.2771798,1778.818389
2023-03-04 16:19:30+00:00,1532.45803,1532.45803,806.734741,2433.64818,85.1858989,26.844292,1787.432926
2023-03-04 16:19:40+00:00,1533.77123,1533.78407,805.999595,2459.81629,83.0887879,28.8792733,1800.956688
2023-03-04 16:19:50+00:00,1535.03119,1535.05574,806.798485,2462.87253,82.379804,29.212592,1786.196985
2023-03-04 16:20:00+00:00,1536.19801,1536.22179,806.203352,2462.31321,82.2152923,30.1126238,1804.569678
2023-03-04 16:20:10+00:00,1537.4603,1537.48612,806.401384,2461.69717,83.63733,28.4191085,1802.236928
2023-03-04 16:20:20+00:00,1538.6865,1538.70993,806.508895,2485.92019,81.9648151,30.0644559,1826.780605
2023-03-04 16:20:30+00:00,1539.82771,1539.8494,806.136686,2499.30534,80.4693255,31.2280422,1814.358597
2023-03-04 16:20:40+00:00,1540.64788,1540.65439,806.965524,2369.66463,91.2057538,23.9168956,1750.962095
2023-03-04 16:20:50+00:00,1540.7054,1540.7054,808.142811,2091.54191,105.8779134,6.70342604,1522.135184
2023-03-04 16:21:00+00:00,1540.35852,1540.35852,808.1441,2060.40808,108.917612,3.60589863,1507.778042
2023-03-04 16:21:10+00:00,1539.9999,1539.47393,807.898825,2050.73181,109.4108576,2.33240154,1503.885635
2023-03-04 16:21:20+00:00,1539.9999,1538.2589,686.38143,1530.66059,110.3516147,2.218800714,1036.569705
2023-03-04 16:21:30+00:00,1539.9999,1538.2589,302.727747,255.9746428,113.822474,-1.581567156,468.348722
2023-03-04 16:21:40+00:00,1539.9999,1538.2589,36.277348,74.0895297,113.9555422,-1.92287019,431.335014
2023-03-04 16:21:50+00:00,1539.9999,1538.2589,15.01348428,71.1679489,113.6897112,-1.64448904,430.346521
2023-03-04 16:22:00+00:00,1539.9999,1538.2589,0.002118178,64.1876542,113.486697,-1.44958077,435.579502
2023-03-04 16:22:10+00:00,1539.9999,1538.2589,0,57.2090105,113.1398809,-1.10981264,454.439653
2023-03-04 16:22:20+00:00,1539.9999,1538.2589,0,51.7207084,113.043798,-0.993095988,460.195809
2023-03-04 16:22:30+00:00,1539.9999,1538.2589,0,48.1445087,112.9584526,-0.89802295,450.76758
2023-03-04 16:22:40+00:00,1539.9999,1538.2589,0,44.9123909,112.8802038,-0.844584477,440.701693
2023-03-04 16:22:50+00:00,1539.9999,1538.2589,0,41.4109918,112.8538226,-0.778119982,479.307084
2023-03-04 16:23:00+00:00,1539.9999,1538.2589,168.4428412,385.6369364,111.6819282,0.092445894,744.901489
2023-03-04 16:23:10+00:00,1539.9999,1538.2589,715.70771,1770.58751,109.351264,2.51059144,1342.785879
2023-03-04 16:23:20+00:00,1539.9999,1538.2589,807.632871,2119.6599,109.3512462,2.74407447,1466.407819
2023-03-04 16:23:30+00:00,1539.9999,1538.2589,808.1441,2043.47968,109.685832,2.42984054,1447.052812
2023-03-04 16:23:40+00:00,1539.9999,1538.2589,808.1441,2019.54656,109.7581766,2.3443531,1454.113826
2023-03-04 16:23:50+00:00,1539.9999,1538.2589,808.1441,2042.10689,109.836944,2.26072981,1459.644715
2023-03-04 16:24:00+00:00,1539.9999,1538.2589,808.1441,2047.27166,109.791489,2.25564539,1471.057306
2023-03-04 16:24:10+00:00,1539.9999,1538.2589,808.1441,2040.00058,109.9225709,2.17808862,1483.01032
2023-03-04 16:24:20+00:00,1539.9999,1538.2589,808.1441,2037.99959,109.9726114,2.12140517,1466.958079
2023-03-04 16:24:30+00:00,1539.9999,1538.2589,808.1441,2022.8795,110.0650241,2.04745108,1465.634751
2023-03-04 16:24:40+00:00,1539.9999,1538.2589,808.1441,2023.75729,110.0131065,2.09298133,1478.045697
2023-03-04 16:24:50+00:00,1539.9999,1538.2589,808.1441,2026.62335,110.0218436,2.03046913,1463.639304
2023-03-04 16:25:00+00:00,1539.9999,1538.2589,808.1441,2019.66086,110.215344,1.88985805,1447.238695
